timestamp,pdf_id,pdf_nombre,A_humano,B_humano,C_humano,D_humano,notas,A_ia,B_ia,C_ia,veredicto_ia,revisor
2026-04-30T15:18:18.865Z,92,01051_Brazilian_Journal_of_Medical_a_2025.pdf,1,0,1,FF clasica,"Muestreo intencional en región brasileña sin advertencia de límites, pero generaliza hallazgos de análisis fractal a 'individuos infectados' como población objetivo sin restricción.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:19.053Z,93,01054_Brazilian_Journal_of_Medical_a_2024.pdf,0,0,0,No evaluable,"Estudio traslacional: experimentos in vitro (líneas celulares MKN-7, AGS, etc.) e in vivo (ratones NOD-SCID). Conclusión principal es mecanismo molecular (PMEPA1/14-3-3σ/TTC3 ubiquitination), no preva",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:19.224Z,94,01056_Brazilian_Journal_of_Medical_a_2023.pdf,1,0,1,FF clasica,Muestreo TCGA no probabilístico (conveniencia institucional). Extrapola a prognostic markers en cáncer cervical sin advertir limitaciones de representatividad muestral.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:19.369Z,95,01059_Brazilian_Journal_of_Medical_a_2021.pdf,1,1,1,FF con reconocimiento,"Muestreo no probabilístico en clínica única (30+20 pacientes) con extrapolación explícita a recomendaciones clínicas futuras (eliminar biopsias innecesarias). Reconoce limitaciones: tamaño piloto, nat",1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:19.522Z,96,01060_Brazilian_Journal_of_Medical_a_2021.pdf,0,0,0,No evaluable,"Estudio traslacional: análisis proteómico con muestras clínicas de niños con RSV cuya conclusión principal es biológica (identificar proteínas candidatas como biomarcadores), no poblacional/epidemioló",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:19.686Z,97,01090_CSOnline_2024.pdf,0,0,0,No evaluable,"Ensayo teórico sobre conceptualizaciones de secularización. Cita datos secundarios (Latinobarómetro, Pew) de forma ilustrativa sin discutir metodología muestral ni inferencia estadística en cuestión i",0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:19.996Z,98,01108_Cadernos_de_Estudos_Sociais_2020.pdf,0,0,0,No evaluable,"Estudio cualitativo sin inferencia estadística. Es exploración descriptiva de casos mediante entrevistas y análisis textual discursiva, no estadística inferencial.",1,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:20.149Z,99,01118_Cadernos_de_Pesquisa_2025.pdf,0,0,0,No evaluable,"Investigación cualitativa (análisis de contenido Bardin). Aunque usa muestra (123 estudiantes, 10 profesores), NO realiza inferencia estadística formal. Sin pruebas de hipótesis, IC ni estimadores inf",1,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:20.293Z,100,01134_Dementia_Neuropsychologia_2025.pdf,1,1,1,FF con reconocimiento,"Muestreo de conveniencia online (n=126) + inferencia estadística (Spearman, LASSO) + extrapolación a cuidadores de Alzheimer en Brasil. Advierte limitaciones de generalización pero mantiene conclusion",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:20.604Z,101,01135_Dementia_Neuropsychologia_2025.pdf,1,1,1,FF con reconocimiento,Muestreo por conveniencia de 14 participantes en centros residenciales. Extrapola a 'personas con deficiencia cognitiva y visual'. Advierte limitaciones del diseño pero generaliza conclusiones igual.,1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:20.758Z,102,01138_Dementia_Neuropsychologia_2025.pdf,1,1,1,FF con reconocimiento,Muestra de conveniencia/referral (N=28); generaliza a población adultos mayores; advierte no-representatividad pero mantiene conclusiones generales.,1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:20.995Z,103,01167_Entomology_Beginners_2025.pdf,0,0,0,No evaluable,Estudio entomológico de inventario y caracterización de biodiversidad. Recolecta de especímenes en 4 sitios con selección intencional para catalogar especies presentes. Sin análisis de inferencia esta,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:21.155Z,104,01171_Estudo_Debate_2026.pdf,0,0,1,Debilidad importante,"Usa PNADC (muestreo probabilístico), pero aplica filtros sin discutir sesgos resultantes. Extrapola a RMS sin discutir incertidumbre. Menciona limitaciones Mincer pero no de muestreo.",0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:22.232Z,105,01172_Estudo_Debate_2026.pdf,0,0,0,No evaluable,Estudio cualitativo-descriptivo basado en entrevistas semiestructuradas (N=32) con criterio de saturación temática. No utiliza inferencia estadística ni análisis estadísticos.,1,1,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:22.548Z,106,01175_Estudo_Debate_2025.pdf,0,0,1,Sin falla relevante,"Muestreo probabilístico estratificado bien especificado. Aunque no advierte explícitamente sobre limitaciones, el diseño es legítimo para inferencia poblacional.",0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:22.751Z,107,01183_Faces_Revista_de_Administração_2025.pdf,1,0,1,FF clasica,"Muestra de B3 (no probabilística, empresas cotizadas) extrapolada a 'empresas brasileñas' sin advertir restricción geográfica ni sectorial. Generalizaciones implícitas.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:22.932Z,108,01203_Heringeriana_2025.pdf,1,0,1,FF clasica,"Muestreo de voluntarios y conveniencia en tres comunidades (Viveiro UnB, Assentamento Sobradinho, Comunidade do Cedro). Usa pruebas estadísticas (Kruskal-Wallis, Spearman) e infiere sobre 'el proceso",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:23.282Z,109,01204_Heringeriana_2025.pdf,1,0,1,FF clasica,"Muestreo por conveniencia e intencional (reclutamiento voluntario, priorización de ancianos). Propone mecanismos causales sobre migración sin advertir limitaciones inferenciales. Pruebas de p-values s",1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:23.472Z,110,01247_Journal_on_Interactive_Systems_2025.pdf,1,1,1,FF con reconocimiento,Muestra de voluntarios/conveniencia (80 participantes universitarios). Generaliza sobre efectos de dispositivos VST/OST en usuarios comunes. Reconoce limitación mínima ('broader studies across diverse,1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:23.621Z,111,01250_Journal_on_Interactive_Systems_2025.pdf,1,0,1,FF clasica,"Muestreo de juicio (41 profesionales, 21 estudios) con extrapolación explícita a industria brasileña (78.6% prevalencia como hecho industria-wide) sin advertir que el diseño no probabilístico invalida",1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:23.773Z,112,01281_Orbital_The_Electronic_Journal_2026.pdf,1,0,1,FF clasica,Muestreo no especificado (probable conveniencia) con extrapolación a población de estudiantes de secundaria sin advertir limitaciones.,1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:25.416Z,113,01293_Processando_o_Saber_2025.pdf,1,0,1,FF clasica,Muestreo por conveniencia (hiperlink auto-seleccionado) en región específica (Baixada Santista). Generaliza a familia multiespecie brasileña sin advertir sesgos muestrales.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:25.597Z,114,01303_Prâksis_2026.pdf,1,0,1,FF clasica,Muestreo no probabilístico (bola de nieve + voluntarios) con extrapolación a población objetivo sin advertencia sobre limitaciones inferenciales.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:25.758Z,115,01307_Prâksis_2025.pdf,1,0,1,FF clasica,"Muestreo intencional no probabilístico en 3 localidades. Título, resumen y conclusiones generalizan a 'niños del Amazonas' y 'nivel educativo inicial' sin advertir limitaciones de representatividad.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:25.908Z,116,01342_Revista_Brasileira_de_Estudos_2025.pdf,0,1,1,Debilidad importante,"Encuestas muestrales probabilísticas combinadas en panel no balanceado sin especificar ajuste por diseño muestral complejo (estratificación, conglomeración, pesos). Imputación simple para años faltant",0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:26.066Z,117,01343_Revista_Brasileira_de_Estudos_2025.pdf,0,1,1,Sin falla relevante,"Muestreo probabilístico 3-etapas bien implementado (PNS 2019). Implementa diseño de encuesta compleja con estimadores Horvitz-Thompson, ponderaciones post-estratificadas e IC 95%. Sin falla muestral f",0,1,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:26.233Z,118,01345_Revista_Brasileira_de_Estudos_2025.pdf,1,0,1,FF clasica,"Encuesta en línea (n=1,053, YouGov) con muestreo no-probabilístico. Extrapola a población brasileña: 'os brasileiros', 'as mulheres brasileiras', '30% dos brasileiros de 50 anos'. Ninguna advertencia",1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:26.412Z,119,01346_Revista_Brasileira_de_Estudos_2025.pdf,0,0,1,Sin falla relevante,Usa PNAD 2014 (encuesta probabilística nacional). Muestreo representativo apropiado. Extrapolación legítima a casales brasileños. Limita. solo var. proxy.,0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:26.934Z,120,01363_Revista_Brasileira_de_Saúde_Ma_2025.pdf,1,1,1,FF con reconocimiento,"Muestreo de conveniencia/intencional: selección de 'selected health district' y participantes de base computarizada sin aleatorización explícita. Advierte limitaciones ('modest sample size, which may",1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:27.107Z,121,01367_Revista_Brasileira_de_Saúde_Ma_2024.pdf,1,0,1,FF clasica,"Muestreo de voluntarios (conveniencia), no probabilístico. Extrapola hallazgos a padres en NICU sin advertir explícitamente la limitación de generalización del sesgo de selección.",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:27.277Z,122,01368_Revista_Brasileira_de_Saúde_Ma_2024.pdf,0,0,0,No evaluable,Estudio cualitativo mediante Historia Oral Temática con N=2. Análisis temático sin cálculo estadístico ni inferencia estadística a población objetivo.,1,1,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:27.421Z,123,01369_Revista_Brasileira_de_Saúde_Ma_2024.pdf,0,1,1,Sin falla relevante,Estudio de muestreo probabilístico por conglomerados bien descrito con ajuste por efecto de diseño. Autores reconocen limitaciones de homogeneidad socioeconómica y auto-reporte sin generalizar indebid,0,1,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:27.582Z,124,01382_Revista_Katálysis_2024.pdf,0,1,0,No evaluable,"Estudio descriptivo-cualitativo de política educativa. Aunque usa muestreo no probabilístico (respuesta voluntaria: 16/40 en 2021, 9/36 en 2023), NO realiza inferencia estadística. Describe UFAs que r",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:28.693Z,125,01402_Revista_Projetar_2025.pdf,0,0,0,No evaluable,"Artículo de análisis arquitectónico teórico sobre materialidad en arquitectura contemporánea brasileira y latinoamericana. No utiliza inferencia estadística, muestreo, ni generaliza hallazgos de una m",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:28.885Z,126,01403_Revista_Projetar_2025.pdf,1,0,1,FF clasica,"Muestreo de conveniencia (profesionales voluntarios, n=96) con extrapolación explícita a recomendaciones sobre bienestar en ambientes hospitalarios sin advertir limitaciones metodológicas.",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:29.133Z,127,01407_Revista_Projetar_2025.pdf,0,0,0,No evaluable,Artículo metodológico sobre análisis arquitectónico (obra de Stephen Holl). No usa inferencia estadística ni presenta problema muestral clásico hacia población objetivo en sentido epidemiológico. Es e,1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:29.285Z,128,01408_Revista_Projetar_2025.pdf,0,0,0,No evaluable,Análisis arquitectónico-histórico de tipologías edificatorias. No es estudio epidemiológico/social con problema muestral inferencial sobre población objetivo.,1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:29.567Z,129,01409_Revista_Projetar_2025.pdf,0,0,0,No evaluable,Artículo teórico/bibliográfico sobre flexibilidad y adaptabilidad en arquitectura moderna. No emplea recolección de datos primarios mediante muestreo ni utiliza inferencia estadística aplicada a pobla,1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:29.730Z,130,01454_Socioeconomic_Analytics_2025.pdf,1,0,1,FF clasica,Infiere impacto de tecnologías en seguridad alimentaria a nivel nacional senegalés usando muestra de 1200 hogares sin documentar metodología probabilística ni advertir limitaciones inherentes.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:30.389Z,131,01458_Socioeconomic_Analytics_2025.pdf,1,0,1,FF clasica,Selección intencional de 5 países (no probabilística) para analizar dinámicas socioeconómicas globales sin advertencia explícita sobre esta limitación muestral. Aunque WVS usa muestreo probabilístico,0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:30.564Z,132,01467_Tempo_Social_2024.pdf,1,0,1,FF clasica,Muestreo intencional/conveniencia: se seleccionan 322 de 801 decisiones solo con decretación de prisión preventiva. Se extrapola a patrones nacionales sin reconocer límite muestral (comparación con da,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:30.712Z,133,01490_Vértices_2020.pdf,1,0,1,FF clasica,Muestreo de conveniencia (pacientes atendidos en laboratorio) con extrapolación implícita (compara prevalencia 0.8% con literatura) sin advertir sobre representatividad.,1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:30.855Z,134,01495_Estudios_Atacameños_2024.pdf,0,0,0,No evaluable,Estudio etnográfico cualitativo. Metodología explícitamente declarada como etnográfica (enfoque semántico-narrativo). Análisis de 5 mercados costeros basado en observación participante y registros etn,1,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:31.016Z,135,01506_Persona_y_Sociedad_2023.pdf,1,1,1,FF con reconocimiento,Muestreo intencionado (n=35) sin representatividad estadística del colectivo LGBTI+ en geociencias en España. Extrapola explícitamente ('aproximación a la discriminación que sufre el colectivo') pero,1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:31.176Z,136,01508_Persona_y_Sociedad_2023.pdf,1,1,1,FF con reconocimiento,"Muestra incidental (8 influencers). Usa chi-cuadrado comparativo. Advierte método exploratorio e incidental. Pero pretende aportar comprensión de 'grupo escasamente estudiado', extrapolando hallazgos.",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:31.342Z,137,01530_Revista_Hábitat_Sustentable_2024.pdf,0,0,0,No evaluable,"Es estudio de validación de metodología/instrumento. 9 sujetos seleccionados como 'experimentados' basado en pruebas de sensibilidad-especificidad, no muestra para inferencia poblacional.",1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:31.506Z,138,01549_Acta_Neurológica_Colombiana_2023.pdf,0,0,0,No evaluable,"Artículo primariamente de revisión narrativa sobre CIDP. Sección de experiencia presenta 34 casos de un hospital, pero sin marco de población objetivo definida. No es estudio observacional epidemiológ",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:31.653Z,139,01552_Actualidades_Biológicas_2025.pdf,0,1,0,No evaluable,Estudio ecológico de campo (monitoreo de fauna silvestre). Observación intensiva de un único grupo de primates durante 12 meses en un hábitat urbano específico. No constituye problema de muestreo infe,1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:31.826Z,140,01593_Cultura_y_Droga_2025.pdf,1,0,1,FF clasica,"Muestreo no probabilístico (conveniencia/voluntarios) en 6 centros de Aguascalientes, pero extrapola a 'usuarios de metanfetaminas' en general sin reconocer limitaciones para generalización.",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:31.990Z,141,01597_Cultura_y_Droga_2024.pdf,1,1,0,Sin falla relevante,"Muestreo por conveniencia, pero conclusiones acotadas: autores explícitamente reconocen falta de representatividad, rechazan 'generalizaciones simplistas' y presentan hallazgos como exploratorios/pilo",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:32.200Z,142,01605_Desafíos_2025.pdf,0,0,1,Sin falla relevante,Usa Latinobarómetro (encuesta probabilística multinacional). Extrapola a América Latina apropiadamente al contexto muestral. Métodos estadísticos adecuados (regresión logística). Reconoce limitaciones,0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:32.709Z,143,01642_RHS_Revista_Humanismo_y_Socied_2026.pdf,1,0,1,FF clasica,"Muestra voluntaria (n=68), sin cálculo de tamaño. Calcula IC95% e infiere a población como si fuera probabilística, sin advertir limitaciones del muestreo de conveniencia.",1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:32.864Z,144,01650_RHS_Revista_Humanismo_y_Socied_2025.pdf,1,0,1,FF clasica,"Muestreo por conveniencia en 4 instituciones sin declaración explícita ni advertencia, pero generaliza resultados a 'jóvenes universitarios' e imparte recomendaciones al sistema universitario.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:33.012Z,145,01663_Revista_Colombiana_de_Obstetri_2024.pdf,0,0,0,No evaluable,"Documento es carta de respuesta al editor, no artículo de investigación original. No reporta nuevo estudio ni análisis estadístico.",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:33.166Z,146,01664_Revista_Colombiana_de_Obstetri_2022.pdf,1,1,1,FF con reconocimiento,"Muestreo por conveniencia (n=98 de hospital específico), sin cálculo de tamaño. Autores reconocen que conveniencia limita generalización, pero aún extrapolan en conclusión: 'un tercio de las gestantes",1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:33.347Z,147,01670_Revista_Colombiana_de_Obstetri_2016.pdf,1,1,1,FF con reconocimiento,Cohorte histórica no probabilística que extrapola sobre protocolo de manejo a Latinoamérica. Autores reconocen limitaciones pero recomiendan intervenciones generalizables.,1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:33.518Z,148,01686_Revista_Virtual_Universidad_Ca_2025.pdf,0,0,1,Debilidad importante,Muestreo probabilístico bietápico con sesgo de no respuesta (25% estimado) y exclusiones no discutidas. Generaliza a cinco ciudades sin abordar impacto de estos sesgos en representatividad.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:33.670Z,149,01691_Revista_de_Economía_del_Rosari_2026.pdf,1,0,1,Debilidad importante,Muestreo administrativo no aleatorio (estudiantes que completaron pruebas) con pérdida selectiva. Inferencia estadística a población meta implícita. No advierte límites de generalización.,1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:33.904Z,150,01692_Revista_de_Economía_del_Rosari_2026.pdf,1,1,1,FF con reconocimiento,"Muestreo conveniencia (chats LinkedIn, contactos personales, invitaciones). Autor advierte explícitamente falta de representatividad pero generaliza a economistas colombianos y propone reformas de pro",1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:34.048Z,151,01699_Revista_de_Economía_del_Rosari_2023.pdf,0,0,1,Debilidad importante,"Muestra de 6 organizaciones específicas (sector eléctrico colombiano, profesionales universitarios) con generalización implícita a 'empleados profesionales' sin reconocer restricciones de alcance ni j",0,0,1,Sin falla relevante,claude_haiku
2026-04-30T15:18:34.199Z,152,01714_Revista_de_Investigación_Agrar_2025.pdf,1,0,1,FF clasica,Muestreo por conveniencia (ubicación en ruta de recolección) + extrapolación a granjas familiares sin advertir sesgo de selección. Conclusiones generalizantes de muestra no aleatoria.,1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:34.359Z,153,01718_Revista_de_Investigación_Agrar_2023.pdf,1,0,1,FF clasica,12 vacas seleccionadas por conveniencia de una granja extrapolan a 'vacas Normando en pastoreo' sin advertir limitaciones de generalización.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:34.510Z,154,01719_Revista_de_Investigación_Agrar_2023.pdf,1,0,1,FF clasica,"Usa registros hospitalarios (muestra consecutiva/conveniencia, no probabilística) para extrapolar relaciones a población zona norte, sin advertir sesgo por subdiagnóstico ni casos no registrados.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:34.740Z,155,01724_Suma_de_Negocios_2025.pdf,1,0,1,FF clasica,"Muestreo no probabilístico por conveniencia (envío masivo a correos), con extrapolación explícita a gestión del talento en contextos amplios, sin reconocer limitaciones de validez externa.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:34.922Z,156,01726_Suma_de_Negocios_2024.pdf,1,0,1,FF clasica,Encuesta de seguimiento vía email (muestra de respuesta voluntaria/no probabilística). Utilizan PSM para estimar efecto causal (ATT) sin reconocer que el sesgo de selección en su muestra invalida el s,1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:35.164Z,157,01728_Suma_de_Negocios_2024.pdf,1,0,1,FF clasica,Muestreo estratificado pero basado en empresas 'alrededores de mercados' sin especificar método de selección. Extrapola a región/Perú sin advertir limitaciones del muestreo.,0,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:35.346Z,158,01730_Suma_de_Negocios_2024.pdf,1,0,1,FF clasica,Muestra no probabilística autoseleccionada (280 de 4045 seguidores Facebook). Análisis inferencial (correlaciones Pearson) con conclusiones generalizadas sobre relación 4Fs-posicionamiento sin adverte,1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:35.514Z,159,01731_Universidad_y_Salud_2026.pdf,0,0,1,Debilidad importante,"Muestreo probabilístico aleatorio simple dentro de hogar infantil específico, pero conclusiones se presentan sin advertencia clara de limitación a la validez externa de ese contexto.",0,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:35.667Z,160,01732_Universidad_y_Salud_2025.pdf,1,0,1,FF clasica,Instituciones seleccionadas por conveniencia (no especifica aleatoriedad). Conclusión generaliza a 'las personas' sin reconocer limitación muestral del diseño.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:35.828Z,161,01733_Universidad_y_Salud_2025.pdf,1,1,1,FF con reconocimiento,"Muestreo no probabilístico por conveniencia (n=50). Reporta IC 95% e inferencia estadística (correlaciones, Tau-b) asumiendo representatividad. Advierte limitaciones pero generaliza resultados en disc",1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:35.985Z,162,01734_Universidad_y_Salud_2025.pdf,1,0,1,FF clasica,"Muestreo por conveniencia (no-probabilístico) en mujeres de instituciones privadas. Extrapolación explícita en conclusión: 'Para una mujer gestante mayor de 35 años, una familia funcional...'. Sin adv",1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:36.167Z,163,01735_Universidad_y_Salud_2025.pdf,1,0,1,FF clasica,Muestra de conveniencia (un hospital específico) con generalización a población más amplia (niños 1-14 años) sin reconocer limitación de validez externa,0,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:36.347Z,164,01737_Universidad_y_Salud_2024.pdf,1,0,1,FF clasica,Muestreo de conveniencia/voluntarios (9 de 62 docentes convocados). Extrapola a población con conclusiones sobre 'efectividad' sin advertir límites de generalización desde muestra sesgada.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:36.550Z,165,01740_Universidad_y_Salud_2024.pdf,1,0,1,FF clasica,"Muestreo no probabilístico (intencional por criterios + reclutamiento en cadena, n=40). Generaliza en conclusiones ('Es necesario cualificar al cuidador') sin reconocer limitaciones muestrales.",1,0,0,Debilidad importante,claude_haiku
2026-04-30T15:18:36.696Z,166,01760_Cedamaz_2024.pdf,1,0,1,FF clasica,Muestra de 44 voluntarios (conveniencia) extrapolada sin reserva a todos estudiantes 5-6 ciclo. No reconoce sesgo de selección.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:36.871Z,167,01762_Informática_y_Sistemas_2026.pdf,1,0,1,FF clasica,Muestra no probabilística de conveniencia (n=61). Conclusión generaliza a educación secundaria sin advertir límites inferenciales.,1,1,1,FF con reconocimiento,claude_haiku
2026-04-30T15:18:37.046Z,168,01764_Informática_y_Sistemas_2026.pdf,1,0,0,No evaluable,"Estudio de validación/usabilidad de una aplicación tecnológica (TradiRey), no investigación epidemiológica/social con problema muestral inferencial clásico. La muestra intencional es apropiada para pr",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:37.201Z,169,01792_Revista_Científica_UISRAEL_2026.pdf,1,0,1,FF clasica,Muestreo intencional (n=33) sin reconocer límites de generalización. Título y conclusiones extrapolan a 'preescolares peruanos' y 'programas de educación infantil' sin restricciones.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:37.491Z,170,01794_Revista_Científica_UISRAEL_2026.pdf,1,1,1,FF con reconocimiento,"Muestreo no probabilístico por conveniencia explícitamente declarado (2 escuelas, 55 docentes). A pesar del reconocimiento metodológico, extrapola a 'políticas educativas' y 'competencias directivas'",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:37.749Z,171,01799_Revista_Científica_UISRAEL_2025.pdf,1,0,1,FF clasica,Muestreo por conveniencia (n=36) con generalización en título/conclusiones a EGB sin advertir limitaciones inferenciales. A & C sin B.,1,1,0,Debilidad importante,claude_haiku
2026-04-30T15:18:37.917Z,172,01800_Revista_Científica_UISRAEL_2025.pdf,1,0,1,FF clasica,Encuesta a 40 docentes sin especificar método de selección (presumiblemente conveniencia). Extrapola a conclusiones generales sobre eficacia del método sin advertir limitaciones muestrales.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:38.085Z,173,01802_Universitas_2026.pdf,1,1,1,FF con reconocimiento,"Muestra de conveniencia 16% (autoseleccionada), extrapola a población como 'uso generalizado', reconoce ser exploratorio pero generaliza igual",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:38.352Z,174,01848_Puriq_2024.pdf,1,0,1,FF clasica,"Delimitación intencional de 4 instituciones (no probabilístico) + generalización implícita a categorías públicas/privadas en conclusiones, sin sección de limitaciones que reconozca el diseño muestral",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:38.527Z,175,01851_Revista_Amazónica_de_Ciencias_2026.pdf,1,0,1,FF clasica,"Muestra 161 beneficiarios de fundación (58.5% de 275). Afirma muestreo probabilístico dentro de esos 275, pero objetivo es Valencia. Extrapola a 'cantón Valencia' y 'América Latina' sin reconocer que",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:38.688Z,176,01853_Revista_Amazónica_de_Ciencias_2026.pdf,0,1,1,Debilidad importante,Marco poblacional sesgado ('meses de mayor demanda' sin especificar). Muestreo aleatorio simple pero extrapola a contextos rurales generales en título/abstract. Limitaciones admitidas tardíamente.,0,1,1,Debilidad importante,claude_haiku
2026-04-30T15:18:38.842Z,177,01854_Revista_Amazónica_de_Ciencias_2026.pdf,1,0,1,FF clasica,"Muestreo intencional (n=243) de población de 47,533 habitantes. Extrapola resultados sin advertir limitaciones de validez inferencial del diseño no probabilístico.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:38.991Z,178,01855_Revista_Amazónica_de_Ciencias_2026.pdf,0,1,0,Sin falla relevante,"Muestreo probabilístico de 132/201 comerciantes. Conclusiones acotadas al mercado de Cutervo. Debilidades en validación del instrumento y reporte metodológico, pero sin falla muestral crítica.",0,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:39.439Z,179,01856_Revista_Amazónica_de_Ciencias_2026.pdf,0,0,0,No evaluable,"Estudio administrativo-financiero sobre relación presupuestaria. Aunque usa muestreo probabilístico e inferencia estadística (n=82 de 152 trabajadores), el objeto no es una población objetivo humana o",0,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:39.594Z,180,01857_Revista_Amazónica_de_Ciencias_2025.pdf,1,0,1,FF clasica,Encuesta de 382 participantes del Cantón El Empalme mediante Google Forms (auto-selección). Extrapolan porcentajes a población sin advertir limitaciones de representatividad muestral ni sesgos.,1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:39.755Z,181,01858_Revista_Amazónica_de_Ciencias_2025.pdf,0,0,1,Debilidad importante,Tamaño muestral (138) inferior al esperado con parámetros declarados (~385). Procedimiento de muestreo vagamente descrito. Generaliza a otros mercados amazónicos sin advertencias de limitaciones.,0,0,0,Sin falla relevante,claude_haiku
2026-04-30T15:18:39.911Z,182,01859_Revista_Amazónica_de_Ciencias_2025.pdf,1,0,1,FF clasica,"Muestreo sin especificación de procedimiento aleatorio (conveniencia distribuida proporcionalmente), generaliza resultados a provincia sin advertir limitaciones inferenciales ni intervalos confianza.",1,0,1,FF clasica,claude_haiku
2026-04-30T15:18:40.060Z,183,01860_Revista_Amazónica_de_Ciencias_2025.pdf,0,1,0,Sin falla relevante,"Muestreo probabilístico aleatorio simple (n=258, población=781 clientes). Conclusiones acotadas a empresa específica. Limitaciones del caso de estudio único, no fallos muestrales.",0,0,0,Sin falla relevante,claude_haiku
